,name,breed,gender,age,size,province,can_travel,urgent_adoption,needs_vet_care,is_vaccinated,is_dewormed,is_healthy,is_sterilized,is_identified,has_microchip,has_passport,good_with_children,good_with_cats,good_with_dogs,is_affectionate,is_hyperactive,is_fearful,is_sociable,is_calm,is_sedentary,description_1,description_2,img_url,info_url
4524,BART,BODEGUERO,Macho,6.0,Pequeño,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,"BART con un carácter extremadamente cariñoso, necesita encontrar un hogar. Se puede testar con gatos. La Huella De Dasha:664853048",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/f56tlx5wiaav7vt-66d87d56e820d364381261.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/bart/4524
4525,FIONA,Regalgo,Hembra,4.0,Mediano,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,,"Regalga preciosa de unos 4 años, además de buena, sociable y cariñosa...., tanto con personas como con otros perretes, obediente, sin problemas de comportamiento.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/f50lnyuw0aaytql-66d87e362f435290076969.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/fiona/4525
4526,ODOY,PITBULL,Macho,9.0,Mediano,Córdoba,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False,False,True,True,False,"Es un precioso macho de carácter excelente. necesita una familia de las mejores que haya ... Si estás dispuesto a darle un hogar definitivo, ponte en contacto. Se puede testar con gatos. La Huella De Dasha 664853048",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/f5vxexlwwaaixxe-66d87f0b92820424110042.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/macho/odoy/4526
4527,NASYA,MASTIN,Hembra,7.0,Gigante,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,True,False,"NASYA nuestra preciosa osita blanca busca hogar, necesita una familia responsable, ¿quién será el valiente que quiera llenar sus días de juegos y amor incondicional ? Se puede testar con gatos. Se encuentra en Peñarroya (Córdoba) pero podría viajar con transporte seguro. La Huella de Dasha: 664853048",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/f0wk64oxsaefxk9-66d87fa99f04e260914586.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/nasya/4527
4528,FREYA,MASTIN,Hembra,7.0,Gigante,Córdoba,True,False,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,"Nuestra Diosa no se da por vencida y sigue deseando encontrar a su verdadera FAMILIA Se llena de alegría cuando se acercan para estar con ella y disfruta jugando con otros perros, incluso a los gatos los considera sus amigos Su único pecado es ser grande...de tamaño XXL",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/fybto2pwcaeszpu-66d880b125202428627213.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/freya/4528
4529,SOMBRA,Bodeguero Ratonera,Hembra,4.0,Pequeño,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,"Es una perrita super cariñosa y simpática, ya es hora de que le encontremos un hogar. Estamos ubicados en Peñarroya Pueblonuevo (Córdoba) pero podría viajar siempre que haya transporte seguro. La Huella De Dasha:664853048",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/fya6whuwwaeeahm-66d88164b5805025096758.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/sombra/4529
4531,LENNON,BODEGUERO,Hembra,5.0,Pequeño,Córdoba,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,False,True,False,False,"Perrita buena, tierna, sociable con personas y perretes. Se puede testar con gatos. Puede viajar siempre que sea transporte seguro. Se encuentra en Peñarroya Pueblonuevo-Cordoba. Tlf 664 85 30 48",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/fya497owwaenrd-66d8839159af5203071411.jfif,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/c%C3%B3rdoba/perro/hembra/lennon/4531
4551,Mona,Beagle,Hembra,7.0,Mediano,Madrid,True,False,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,"Hola, soy Mona y estoy buscando una familia. Realmente no sé qué es eso 🤷‍♀️ , pero parece que tiene que ser bueno, los amigos que vienen a vernos después de irse a una, siempre están felices. Dicen que están calentitos y cómodos en una cosa que llaman sofá 🙄 . Creo que me apetece conocer qué es todo eso 🙂. Me llevo bien con todo el mundo. Soy tranquilota y sumisa, aunque un poco miedica. ¿Me quieres llevar a tu sofá? 😊 Mona vive en la protectora desde hace 4 años. Si estás interesado en adoptar o acoger alguno de nuestros perritos, NO CONTACTAMOS NUNCA POR TELÉFONO, SÓLO RESPONDEMOS A CORREOS ELECTRÓNICOS QUE INCLUYAN EL CUESTIONARIO COMPLETAMENTE RELLENO A ADOPCIONES@SOSCOCKER.COM, INCLUYENDO EL USUARIO DE TELEGRAM CORRECTO. SI NO SE CUMPLEN ESTAS CONDICIONES DESCARTAMOS LOS MENSAJES. El cuestionario puedes encontrarlo en el apartado de Adopciones de nuestra web: www.soscocker.com. Gracias.","Si estás interesado en adoptar o acoger alguno de nuestros perritos, NO CONTACTAMOS NUNCA POR TELÉFONO, SÓLO RESPONDEMOS A CORREOS ELECTRÓNICOS QUE INCLUYAN EL CUESTIONARIO COMPLETAMENTE RELLENO A ADOPCIONES@SOSCOCKER.COM, INCLUYENDO EL USUARIO DE TELEGRAM CORRECTO. SI NO SE CUMPLEN ESTAS CONDICIONES DESCARTAMOS LOS MENSAJES. El cuestionario puedes encontrarlo en el apartado de Adopciones de nuestra web: www.soscocker.com. Gracias. Gracias.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/mona-66d9c9bf14131483980403.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/mona/4551
4567,Lúo,Mestizo,Macho,14.0,Pequeño,Valladolid,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,"Lúo es un pequeño de seis kilos y 13 años. Fue rescatado de la perrera tras ser entregado en numerosas ocasiones por morder. Cuando salió de la perrera, era un perro desubicado, miedoso y también sin ningún tipo de normas. Estamos convencidos que todas las veces que Lúo mordió (como le ocurre a muchísimos perros) fué porque no encontró otra alternativa para huir de una situación. Cuando un animal siente que su bienestar peligra, sus mecanismos de evitación se activan, sus mecanismos de huida son los siguientes en poner en marcha, emite señales de que ""eso no le está gustando"" y si nada de eso funciona, el siguiente paso es morder. Esto es algo que todos deberíamos de conocer para saber comunicarnos con ellos (Recomendamos el libro ""Señales de calma"" que es básico para empezar a conocer el lenguaje canino). El hecho de que las personas que han pasado por la vida de Lúo no han sabido entenderle ni trabajar con él, ha provocado que Lúo se convirtiera en un perro reactivo, que no dudaba en defenderse con todas sus armas de todo lo que él consideraba un peligro. Ahora Lúo se encuentra en una casa de acogida, conviviendo con otros dos perros, y todos los miembros de la familia, humanos y perrunos, conservan todos sus dedos y extremidades! No vamos a mentir, necesita tiempo y trabajo. Necesita una familia que sepa ""leerle"" y que no entre en batallas físicas con él (de hecho nadie debería entrar en batallas físicas con su amigo de cuatro patas), a cambio, cuando se siente bien, a salvo y se respetan sus necesidades, es un perro cariñoso, alegre, divertido y siempre pendiente de ti. Además tiene un sobresaliente en lenguaje canino, por lo que es muy fácil reconocer sus estados de ánimo. Lúo también tiene una epilepsia en grado bajo, que de momento no necesita ser medicada, pero hace más importante si cabe que no tenga picos de estrés para no desencadenar ataques. La familia ideal de Lúo es una familia sin niños pequeños, que esté dispuesta a seguir con su rehabilitación y educación, y que acepte varias visitas previas para conocer a Lúo y que él conozca a los miembros de su nueva familia sin prisas y de forma positiva. Si crees que podrías ser tú esa familia, ponte en contacto con nosotros! Contacto: noelia@propatas.es",Lúo busca adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/94238551-119198066416255-6103979032557125632-n-66da9fa4b4889857171145.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/l%C3%BAo/4567
4568,Mike,Mestizo,Macho,7.0,Grande,Valladolid,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,"Mike es uno de los perros más especiales que tenemos, su miedo es tan grande que después de más de un año con nosotros no somos capaces de acercarnos a él. Cuando estaba en la perrera se pasaba el día tumbado en el palet evitando ver a nadie, no quería saber nada de ningún ser humano. Nos dolía tanto verle así que buscamos una opción para que al menos pudiera hacer una vida más allá de cuatro paredes pequeñas. En este tiempo, gracias a la magnífica persona que le ha abierto su hogar, ha realizado algún avance, parecería insignificante para la mayoría, pero para él es un mundo. Mike ya es capaz de dormir en un chenil (antes se hacía un hoyo en el terreno y dormía al aire libre), es capaz de comer de un comedero (antes sólo comía del suelo) y es capaz de estar en el mismo terreno con personas (aunque claro a distancia). Necesita mucho tiempo y paciencia, no es fácil, desde luego su calidad de vida ha mejorado mucho y nosotros y sobretodo su casa de acogida hace todo por él y luchamos por conseguir algo más de él cada día. Si queréis saber algo más de sus progresos o crees que puedes ayudar en su caso, escribe un email a alba@propatas.es",Mike busca adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/120839247-171148284554566-8880098596249595682-n-66daa0be747e3620186094.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/mike/4568
457,INDY,MESTIZO,Hembra,8.0,Grande,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"INDY es un espíritu libre!!, siempre atenta, siempre pendiente de todo, siempre intentando agradar. Disfruta de todo y con todo, es una perra fiel y familiar, extraordinaria. Ahora cumple cuatro años (nacida en mayo 2017) y es un momento estupendo para incorporarla a un nuevo hogar definitivo.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/nueva-portada-65eaedb0843d7219424499.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/indy/457
458,TINO,MESTIZO,Macho,8.0,Grande,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"TINO es el perro más cariñoso que hayamos tenido nunca. Es grandote y amoroso, le encantan los niños y los humanos en general. A punto de cumplir cuatro añitos (nacido en mayo 2017), necesita un hogar donde le den cariño y le cuiden todo lo bien que él se merece.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prt-65eaee7b22456256541811.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/tino/458
461,DUNCAN,MESTIZO,Macho,10.0,Mediano,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"DUNCAN: le recogimos junto con otros nueve perros, de un sitio donde prácticamente no veían a la gente jamás. Metido en un recinto con otros tantos perros y sin salir nunca de él, se convirtió en un perro triste y asustadizo. Lleva con nosotros 5 años y ya está preparado para encontrar su nuevo hogar definitivo. Sigue siendo tímido hasta que te conoce, pero ya sabe lo que son los mimos y las correas para pasear… va feliz y contento y su expresión ha cambiado al 100x100. Ahora siente curiosidad y ganas de ver cosas nuevas. Necesita una familia tranquila, que le transmita paz y seguridad. Jamás ha tenido un mal gesto ni con humanos ni con perros y su mirada de agradecimiento te traspasa el corazón. Es un macho, mediano, nacido en junio 2014, esperando su segunda oportunidad.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-65eaf6c477547386270205.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/duncan/461
465,HUMA,MESTIZO,Hembra,6.0,Mediano,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"HUMA es una increíble perra nacida en septiembre 2018, llena de dulzura y nobleza. Es una compañera fiel, cariñosa, obediente y sociable, de tamaño mediano, deseando pertenecer a esa familia que sepa valorar todo el amor que tiene para dar con grandes y pequeños ¡merece la pena conocerla!. Buscamos un hogar responsable que quiera adoptar para toda su vida.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-65eb0c23ed165547392506.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/hembra/huma/465
4750,HACHE,Mestizo de Presa Canario,Macho,4.0,Grande,Toledo,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,False,True,True,"A Hache nos lo cedieron porque no se hacían con él. Decían que es agresivo y que no lo aguantaban más. Sorpresa la nuestra cuando nos lo trajeron y le detectamos Ataxia, pero según sus antiguos dueños «nunca ningún veterinario nos dijo nada, sino que todo estaba bien». La Ataxia no es un síndrome neurológico que pase desapercibido, afecta a la coordinación y el equilibrio, por lo que es bastante visible. Hache es un perro que ya ha visto y aguantado mucho y a muchos a pesar de su corta edad. Al principio se muestra seguro y tranquilo con personas, pero es un perro bastante independiente. No le gusta que le quiten su comida o que le molesten cuando descansa, pero le gusta la compañía tranquila y respetuosa. Las buenas siestas al sol, el ir por la vida relajado. Hache con perros se muestra exactamente igual. No tiene edades ya para tonterías de otros perros. Es un peludo que valora mucho su espacio y su intimidad. Hache valora cada minuto que vive, le gusta exprimir cada rayo de sol, descansar y vivir relajado, sin prisas, sin estreses sin ansiedades. Él busca un familia comprometida con su condición y educación, que se enamore de él por su historia, por su cara de tontorrón y que sepan descansar, disfrutar de la vida y de las oportunidades que se presentan todos los días para echarte en sofá a ver una serie, simplemente por el hecho de estar tranquilos y en buena compañía. ¿Quieres conocer a Hache? ❤️Para ADOPCIÓN rellena el formulario: https://goo.gl/forms/CzmkbzfE6HrFQXsR2 🏠Para ACOGIDA: https://goo.gl/forms/eAmOvkdw2JPo3JAt2 🧔🏻🐶Para APADRINAR: https://goo.gl/forms/wIwXNmLOe3iogggT2 ℹ️Para más INFO: adoptaysalvaunavida.org doghorsecity.org",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-7719-66e316ff5ad10275684327.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/hache+/4750
4753,PASCUAL,Border Collie,Macho,7.0,Grande,Toledo,False,False,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,"PASCUAL es un perrete al que se encontraron en la calle y del que nadie quizo hacerse cargo. Se notaba en su pelaje y en su actitud que llevaba mucho tiempo ya desamparado, ya que no conocía lo que significa la correa ni la compañía humana, algo que con trabajo, paciencia y cariño ha cambiado notablemente. Al principio, Pascual se muestra tranquilo aunque esquivo. ¿A cuánta gente habrá aprendido a evitar? Con algo de paciencia y chuches ricas, Pascual evoluciona y saca ese carácter achuchable y súper amoroso que tiene. Solo necesita tiempo y delicadeza, tirar ese muro de independiente que se ha tenido que labrar. Convive en manada y es algo protector. No le gusta que le quiten su comida, claro está que siempre habrá tenido que sobrevivir. En un hogar donde no le falte nada, PASCUAL aprenderá que compartir es vivir. De momento esta preciosidad sigue esperando su oportunidad!❤️ ❤️Para ADOPCIÓN rellena el formulario: https://goo.gl/forms/CzmkbzfE6HrFQXsR2 🏠Para ACOGIDA: https://goo.gl/forms/eAmOvkdw2JPo3JAt2 🧔🏻🐶Para APADRINAR: https://goo.gl/forms/wIwXNmLOe3iogggT2 🛒TIENDA ONLINE: www.solidariamente.es ℹ️Para más INFO: adoptaysalvaunavida.org doghorsecity.org",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/d90d4b2b-3f45-42c8-b015-dfe5d7523e45-66e3190f83ea1904948396.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/pascual+/4753
4755,DYRON,Pitbull,Macho,9.0,Mediano,Toledo,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,False,True,False,False,"Dyron es un peludo que rescatamos que llevaba mucho tiempo viviendo en un chenil en una finca. Con gente es noble, tranquilo y mimoso. Aunque el contacto que haya tenido con personas haya sido mínimo, Dyron está abierto al amor, a la caricia y sobre todo, a encontrar a su media naranja. No tiene una energía excesivamente alta, pero sí se nota que no ha tenido mucho contacto con el mundo real. Los perros son sus grandes desconocidos, está aprendiendo a entender que son de su misma especie y que hablan el mismo idioma, aunque a veces le cueste entenderlo. Eso se traduce en que Dyron necesita una familia comprometida a seguir socializándole, que conozca a sus iguales y disfrute de su juego y compañía. Dyron es un peludete muy majo, perfecto para familias que les guste la educación canina, que aprecien los avances y que tenga muchas ganas de enseñarle el mundo real, el campo, la ciudad, hasta simplemente que le muestre lo guay que es un paseo, porque es un perro que ha vivido mucho tiempo encerrado. Dyron te está esperando, ¿por qué no comienzas por rellenar el formulario para adoptarle? ❤️Para ADOPCIÓN rellena el formulario: https://goo.gl/forms/CzmkbzfE6HrFQXsR2 🏠Para ACOGIDA: https://goo.gl/forms/eAmOvkdw2JPo3JAt2 🧔🏻🐶Para APADRINAR: https://goo.gl/forms/wIwXNmLOe3iogggT2 ℹ️Para más INFO: adoptaysalvaunavida.org doghorsecity.org",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/b2075c43-4042-45ba-b82b-0db59c1c4b44-66e31ba5cffe0903667632.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/toledo/perro/macho/dyron+/4755
4756,Erik,mix bodeguero,Macho,1.0,Mediano,Sevilla,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,False,"Ha nacido en la calle en un pinar abandonado junto con muchos otros perritos que se están rescatando, todos tenían miedo al ser humano y poco a poco se están acostumbrando a una vida en familia, Buscamos familias pacientes, que le den tiempo para que se adapte , y vean lo cariñoso y juguetón que es , Hay que educarlo como a cualquier otro cachorro. Ha vivido durante toda su corta vida en la calle, Si quieres conocerlo en persona escríbenos y te contamos en persona mas sobre el,","Erik nació 1/6/2024.12kg Es un perrito al principio tímido con humanos, pero muy sociable con otros perritos, es bastante activo , como buen cachorro que es. La familia debe tener otro perrito.",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/whatsapp-image-2024-09-12-at-19-30-33-3-66e325b424dd9592781494.jpeg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/sevilla/perro/macho/erik/4756
4771,Oliver,Mestizo,Macho,3.0,Mediano,Valladolid,False,False,False,True,True,True,True,True,True,True,False,False,False,False,True,False,False,False,False,"Oliver tiene dos años y medio y pesa 14 kilos. Lleva mas de la mitad de su vida encerrado y lo está pasando muy mal porque es un perro muuuy activo. Busca una familia que le de marcha, activa, que quieran un perro con mucha cuerda 😂. Se entregará con chip, pasaporte, desparasitado, vacunado y esterilizado. Está en Valladolid pero pueden ser adoptados en toda España. Para darle un hogar escribe a beatriz@propatas.es",Oliver en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/448100800-487454510283872-6109700259594488652-n-66e3ee323c8ef603963364.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/oliver/4771
4772,Matilda,Mestizo,Hembra,4.0,Mediano,Valladolid,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"Es una perra que la única suerte que ha tenido en su vida ha sido encontrar a una acogida tan maravillosa como la que tiene, pero ahí acaba su suerte. Fue recogida de un cuchitril donde la tenían encadenada sin techo, sin comida y con un cubo por amigo. Esquelética y enferma, tenía los ojos que se le salían de las cuencas. Tras la primera valoración veterinaria donde daba pena verla, la leishmania dio la cara. Lleva tiempo con tratamiento y no os vamos a negar que a pesar de la medicación no se llega a negativizar, lo tiene más o menos controlado pero hoy empieza su segundo ciclo de glucantime 😓 Gracias a su acogida por el esfuerzo porque sabemos que lo pasan mal con el tratamiento, pero sobretodo la pobre Matilda que estará un mes con pinchazos de nuevo. La siguiente vez que llegue la suerte en su vida será para encontrar a su familia adoptiva, pero en todo este tiempo no ha tenido ni una pizca de oportunidad. No es fácil porque no es una perra en la que la gente se fije, su físico no gusta, su enfermedad da miedo, su inseguridad debido a la mierda de pasado que tuvo, tampoco lo quieren 🥺😓 Lo que esa gente no ve es lo mimosa que es Matilda, no ven a la perra que se porta tan bien en casa y que va evolucionando en la calle. Una perrita que convive con otro perro, con un niño y con gatos. ¿No creéis que merece una oportunidad? Matilda se encuentra en Valladolid. Contacto: alba@propatas.es",Matilda en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/449202944-496235542739102-3293744703197114575-n-66e3eee476574591370935.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/hembra/matilda/4772
4784,Viejita,Cruzado,Hembra,9.0,Mediano,Jaén,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"Esta abuelita de casi 10 años, estaba abandonada en Alcaudete (Jaén). Seguramente sus dueños, al verla con el bulto tan grande que tiene en la barriga decidieron abandonarla antes que darle atención veterinaria... Tiene una hernia inguinal que le cubre toda la barriga y que le impide andar con normalidad pero va a ser operada esta semana. Es super cariñosa con la gente, y además es sociable con todo tipo de perros. NECESITA ADOPCIÓN URGENTE porque la residencia no es sitio para ella",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/imagen-de-whatsapp-2024-08-10-a-las-16-37-42-4e7d3380-66e43ffbb27d1560716776.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/ja%C3%A9n/perro/hembra/viejita/4784
481,KRAY,MESTIZO,Macho,4.0,Mediano,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"K r a y es este perrete mestizo tan simpático♥️ Es jovencito, nacido en julio 2020, de tamaño mediano-grande (unos 20kg aprox) y está deseando encontrar a la familia que le abrace para siempre! Quieres conocerle?",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/prtd-65ec4b1a39ee2552355495.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/kray/481
4829,Noel,Podenco,Macho,1.0,Mediano,Jaén,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"Noel apareció la víspera de Nochebuena , un coche lo había atropellado en la carretera y lo dejaron tirado ahí, sin importar lo que le podría haber pasado. Llegó repleto de cicatrices y con muchísimo miedo pero con mucho amor conseguimos que confiara en las personas y ahora es un perro super amoroso. Le encanta recibir mimos y jugar con todo tipo de perros y niños",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-2320-66e5b8000b988053843481.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/ja%C3%A9n/perro/macho/noel/4829
4832,Apolo,Pit Bull Terrier,Macho,2.0,Mediano,Jaén,True,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,False,"💛APOLO💛 Ya sabéis que tenemos los rescates cerrados debido a la situación que tenemos actualmente pero Apolo, al igual que Katana, ha sido abandonado en pleno verano, con estas altas temperaturas que tenemos... Apolo solo es un cachorro de seis meses, es un cruce de Pitbull y necesita salir de manera urgente de la residencia. Los cachorros son muy vulnerables a cualquier enfermedad y este año la parvo ha sido muy agresiva... Apolo es apto con hembras y niños. ¿Cómo puedes ayudar a Apolo? -Se su madrina/padrino y ayuda a cubrir los gastos de residencia de Apolo -Acoge a Apolo, nosotras cubrimos todos sus gastos veterinarios y de alimentación. -Adopta a Apolo. Se encuentra en Jaén pero puede viajar",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/img-2208-66e5b9286910d111601223.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/ja%C3%A9n/perro/macho/apolo/4832
4851,Bobby,Cruce de pastor lapón,Macho,5.0,Mediano,Valladolid,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,"Nuestro precioso Bobby sigue buscando su familia ideal. Vive en el refugio y eso le está pasando factura subiéndole sus niveles de estrés. Tiene 3 años y pesa 25 kilos. Es un perro educado y obediente y pasear con él es una maravilla, pero como buen nórdico tiene un carácter que hay que saber manejar. Buscamos para él una familia sin niños y sin otros animales, que siga con él unas pautas y le marque unas normas para que él pueda ser feliz. Se entregará en adopción con chip, pasaporte, desparasitado, vacunado y esterilizado. Contacto beatriz@propatas.es",Bobby en adopción,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/448260854-488091096886880-1041667913549638433-n-66e68b3761bc6483723597.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/valladolid/perro/macho/bobby/4851
4901,TOTI,Cruce Drahthaar,Hembra,1.0,Mediano,Sevilla,True,False,False,True,True,True,True,True,True,True,True,False,True,False,False,False,True,True,False,,"Muchos de vosotros visteis el vídeo que subimos de su rescate, y ya podemos decir muy felices que está súper lista para encontrar una buenísima familia ♥🏡 A Toti la encontramos al borde de la carretera buscando comida y tras varios días rutinandola y con mucho trabajo y paciencia conseguimos cogerla a mano! Venía con muchos miedos e inseguridades pero ya todo eso quedó atrás! Tiene 1 añito y es un cruce de Drahthaar. Es tamaño medianito-pequeño, hembra y como veis guapísima!! 😍 Al principio es un poco tímida y temerosilla pero luego se empieza a soltar y se convierte en toda una cachorrona con muchísimas ganas de jugar, correr, saltar, le encanta el agua, se lleva bien con otros animales (Se puede testar con gatos tambien) y con niños, pasea bien con la correa y en el coche se porta estupendamente. Es una perra muy muy buena, simpática y loquilla! Apta para cualquier tipo de familia que entienda que sobre todo los primos días deben tener paciencia y comprensión para que su adaptación sea buena. 🙏🏻 Buscamos para ella una familia responsable que le dé muchísimo cariño, atención y juego! Si hay otro perrillo en la familia muchísimo mejor ya que le ayuda a soltarse antes, además de que le encanta la compañía de otros animales! 😊😊 Se encuentra en Sevilla pero puede viajar donde sea necesario 🌎🚍 👉🏻 Para su adopción rellena el siguiente cuestionario (previamente enseña la publicación a TODOS los miembros de tu familia, pensarlo bien, consultar lo que necesitéis antes y entonces, rellenarlo: https://form.jotform.com/espegarpe/cuestionario-adopcion 🔴 Podéis también ayudarnos de las siguientes formas: ✅ Bizum: 622629375 ✅Número de cuenta la Caixa: ES39 2100 8703 1601 0007 9318 ✅Hazte teamer y podrás ayudarnos por solo 1euro al mes: https://www.teaming.net/asociacioneleden ✅ Contacto: 622629375 / 633182566",https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/imagen-de-whatsapp-2024-09-16-a-las-16-22-45-32eda6f4-66e841d45bfa6193957582.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/sevilla/perro/hembra/toti/4901
495,NERON,MASTIN,Macho,4.0,Gigante,Madrid,False,False,False,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,"NERON EN ADOPCION !!! N e r o n , mastin, es la alegría de la prote (y con su hermanito más!). Nacieron en Mayo 2021, son muy juguetones y sociables, les encanta correr y que les den mimos. Es de tamaño grande y un auténtico osito de peluche.",,https://www.kiwoko.com/servicios/kiwokoadopta/images/profiles/pets/3-65ef0c7664f39314117107.jpg,https://www.kiwoko.com/servicios/kiwokoadopta/animal/perfil/madrid/perro/macho/neron/495
